GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06013337100,"Census Tract 3371, Contra Costa County, California",2009,3305,2220,38,0,407,0,24,74,542,0.6717095310136157,0.011497730711043872,0.12314674735249621,0.16399394856278365,0.32829046898638425,94904,763800,1166,863,303,0.7401372212692967,0.25986277873070324
06013337200,"Census Tract 3372, Contra Costa County, California",2009,6650,4300,63,32,513,40,238,165,1299,0.6466165413533834,0.009473684210526316,0.07714285714285714,0.19533834586466164,0.3533834586466166,49048,298400,2976,2091,885,0.7026209677419355,0.2973790322580645
06013337300,"Census Tract 3373, Contra Costa County, California",2009,6419,4739,23,84,763,0,11,164,635,0.7382769901853872,0.003583112634366724,0.11886586695747,0.09892506620968998,0.26172300981461283,105336,744000,2324,1856,468,0.7986230636833046,0.20137693631669534
06013338100,"Census Tract 3381, Contra Costa County, California",2009,8153,4969,345,0,1138,0,0,203,1498,0.6094689071507421,0.04231571200784987,0.1395805225070526,0.18373604808046118,0.3905310928492579,65104,478800,2963,2174,789,0.7337158285521431,0.2662841714478569
06013338201,"Census Tract 3382.01, Contra Costa County, California",2009,3717,2849,0,35,506,0,10,79,238,0.7664783427495292,0,0.13613128867366156,0.064030131826742,0.2335216572504708,93984,738400,1403,1266,137,0.902352102637206,0.09764789736279401
06013338202,"Census Tract 3382.02, Contra Costa County, California",2009,10449,7386,267,25,1646,37,112,222,754,0.7068619006603503,0.02555268446741315,0.15752703608000765,0.0721600153124701,0.29313809933964974,79652,552100,5546,2936,2610,0.5293905517490083,0.4706094482509917
06013338301,"Census Tract 3383.01, Contra Costa County, California",2009,2895,2158,0,0,555,0,0,66,116,0.7454231433506044,0,0.19170984455958548,0.04006908462867012,0.25457685664939556,125938,889800,1037,1029,8,0.9922854387656702,0.007714561234329798
06013338302,"Census Tract 3383.02, Contra Costa County, California",2009,5773,4606,105,0,750,0,0,57,255,0.7978520699809458,0.018188117096830072,0.1299151221202148,0.04417114152087303,0.20214793001905418,122019,860700,2162,2068,94,0.9565217391304348,0.043478260869565216
06013339000,"Census Tract 3390, Contra Costa County, California",2009,8221,5086,131,0,1181,0,0,221,1602,0.6186595304707456,0.015934801119085268,0.14365648947816567,0.19486680452499697,0.3813404695292544,66479,405900,4459,968,3491,0.21708903341556401,0.7829109665844359
06013340001,"Census Tract 3400.01, Contra Costa County, California",2009,5311,3597,271,0,755,36,0,135,517,0.6772735831293542,0.05102617209565054,0.14215778572773488,0.09734513274336283,0.32272641687064585,73561,612600,2391,1279,1112,0.534922626516102,0.46507737348389794
06013340002,"Census Tract 3400.02, Contra Costa County, California",2009,7456,5913,15,0,634,35,43,422,394,0.7930525751072961,0.002011802575107296,0.08503218884120171,0.05284334763948498,0.2069474248927039,108087,721200,3177,2480,697,0.7806106389675794,0.21938936103242052
06013341000,"Census Tract 3410, Contra Costa County, California",2009,5470,4258,289,0,427,0,0,159,337,0.7784277879341864,0.05283363802559415,0.07806215722120659,0.061608775137111514,0.22157221206581357,96319,843800,2223,1652,571,0.7431399010346379,0.2568600989653621
06013342000,"Census Tract 3420, Contra Costa County, California",2009,6056,5357,99,0,257,0,21,33,289,0.8845772787318362,0.016347424042272126,0.042437252311756934,0.04772126816380449,0.11542272126816377,116830,1000001,2351,1756,595,0.7469162058698426,0.25308379413015736
06013343001,"Census Tract 3430.01, Contra Costa County, California",2009,4887,3897,0,35,366,0,0,54,535,0.7974217311233885,0,0.0748925721301412,0.10947411499897687,0.20257826887661146,83958,827900,2143,1124,1019,0.5244983667755483,0.4755016332244517
06013343002,"Census Tract 3430.02, Contra Costa County, California",2009,4951,4068,0,0,538,23,0,163,159,0.8216521914764694,0,0.10866491617854979,0.032114724298121594,0.1783478085235306,93125,758600,2073,1512,561,0.7293777134587555,0.2706222865412446
06013343003,"Census Tract 3430.03, Contra Costa County, California",2009,3880,3512,44,0,205,0,31,55,33,0.9051546391752577,0.01134020618556701,0.05283505154639175,0.008505154639175257,0.09484536082474226,131156,924700,1513,1338,175,0.88433575677462,0.11566424322538003
06013344000,"Census Tract 3440, Contra Costa County, California",2009,1321,1071,0,0,139,0,0,0,111,0.8107494322482968,0,0.10522331566994701,0.08402725208175625,0.18925056775170324,140559,1000001,479,346,133,0.7223382045929019,0.2776617954070981
06013345101,"Census Tract 3451.01, Contra Costa County, California",2009,4248,2970,101,0,679,0,0,93,405,0.6991525423728814,0.0237758945386064,0.15983992467043315,0.09533898305084745,0.3008474576271186,86081,649200,1567,1168,399,0.7453733248245055,0.2546266751754946
06013345102,"Census Tract 3451.02, Contra Costa County, California",2009,3204,2100,116,0,362,6,7,194,419,0.6554307116104869,0.03620474406991261,0.11298377028714107,0.1307740324594257,0.34456928838951306,132237,677500,1066,926,140,0.8686679174484052,0.13133208255159476
06013345103,"Census Tract 3451.03, Contra Costa County, California",2009,4237,2837,93,6,634,0,0,77,590,0.6695775312721265,0.021949492565494454,0.14963417512390842,0.13924946896388954,0.3304224687278735,119550,751500,1503,1188,315,0.7904191616766467,0.20958083832335328
06013345105,"Census Tract 3451.05, Contra Costa County, California",2009,5832,4497,0,0,700,0,0,105,530,0.7710905349794238,0,0.12002743484224966,0.09087791495198902,0.22890946502057619,111161,816000,1941,1644,297,0.8469860896445132,0.15301391035548687
06013345107,"Census Tract 3451.07, Contra Costa County, California",2009,9950,8173,47,19,1247,22,58,161,223,0.8214070351758794,0.004723618090452261,0.12532663316582915,0.02241206030150754,0.17859296482412057,135875,872600,3648,3324,324,0.9111842105263158,0.08881578947368421
06013345108,"Census Tract 3451.08, Contra Costa County, California",2009,5382,3503,136,0,1097,0,10,169,467,0.6508732813080639,0.0252694165737644,0.20382757339279078,0.08677071720549981,0.3491267186919361,113163,723400,2502,1836,666,0.7338129496402878,0.26618705035971224
06013345109,"Census Tract 3451.09, Contra Costa County, California",2009,8255,4100,44,0,3034,0,44,322,711,0.4966686856450636,0.005330102967898243,0.36753482737734705,0.08612961841308298,0.5033313143549364,104785,870800,3118,2007,1111,0.6436818473380372,0.3563181526619628
06013345110,"Census Tract 3451.10, Contra Costa County, California",2009,6576,4107,80,0,1500,0,109,71,709,0.6245437956204379,0.012165450121654502,0.2281021897810219,0.10781630170316302,0.37545620437956206,132500,826600,2098,1820,278,0.8674928503336511,0.1325071496663489
06013345201,"Census Tract 3452.01, Contra Costa County, California",2009,10237,8215,53,0,803,0,0,674,492,0.8024811956627919,0.005177298036534141,0.07844094949692293,0.048060955358015044,0.19751880433720814,131174,1000001,3875,3347,528,0.863741935483871,0.13625806451612904
06013345202,"Census Tract 3452.02, Contra Costa County, California",2009,6359,4074,399,10,986,0,128,262,500,0.6406667715049537,0.06274571473502123,0.15505582638779683,0.07862871520679351,0.35933322849504634,105153,713500,2671,1609,1062,0.6023961063272183,0.3976038936727817
06013346101,"Census Tract 3461.01, Contra Costa County, California",2009,3559,3020,13,0,426,0,0,43,57,0.8485529643158191,0.003652711435796572,0.11969654397302613,0.0160157347569542,0.15144703568418094,139191,905300,1343,1247,96,0.9285182427401341,0.07148175725986597
06013346102,"Census Tract 3461.02, Contra Costa County, California",2009,6056,5243,55,0,454,0,0,84,220,0.8657529722589168,0.009081902245706737,0.0749669749009247,0.03632760898282695,0.1342470277410832,184762,1000001,2068,1997,71,0.9656673114119922,0.03433268858800774
06013346201,"Census Tract 3462.01, Contra Costa County, California",2009,7815,6534,0,61,442,0,7,174,597,0.836084452975048,0,0.05655790147152911,0.0763915547024952,0.16391554702495204,136339,1000001,2621,2418,203,0.9225486455551316,0.07745135444486836
06013346202,"Census Tract 3462.02, Contra Costa County, California",2009,10929,9070,65,28,1050,0,68,426,222,0.8299020953426663,0.0059474791838228565,0.09607466373867692,0.020312928904748832,0.17009790465733365,144663,1000001,3715,3358,357,0.9039030955585464,0.09609690444145357
06013347000,"Census Tract 3470, Contra Costa County, California",2009,6391,5011,0,16,602,0,28,350,384,0.7840713503364106,0,0.09419496166484119,0.06008449381943358,0.21592864966358938,171552,967900,2322,2172,150,0.9354005167958657,0.06459948320413436
06013348000,"Census Tract 3480, Contra Costa County, California",2009,4515,3922,0,0,306,0,76,101,110,0.8686600221483942,0,0.06777408637873754,0.024363233665559248,0.13133997785160578,137137,1000001,1549,1394,155,0.8999354422207876,0.1000645577792124
06013349000,"Census Tract 3490, Contra Costa County, California",2009,4852,3822,8,81,502,0,0,159,280,0.7877164056059357,0.0016488046166529267,0.10346248969497114,0.057708161582852434,0.2122835943940643,108152,1000001,1850,1084,766,0.585945945945946,0.41405405405405404
06013350000,"Census Tract 3500, Contra Costa County, California",2009,5759,4160,57,0,732,0,0,379,431,0.7223476297968398,0.009897551658274006,0.12710540024309777,0.0748393818371245,0.27765237020316025,110841,956800,2387,1329,1058,0.5567658148303309,0.44323418516966906
06013351100,"Census Tract 3511, Contra Costa County, California",2009,8122,7519,46,0,402,0,0,51,104,0.9257572026594435,0.005663629647869982,0.04949519822703768,0.012804727899532135,0.0742427973405565,50917,329300,5970,5566,404,0.9323283082077052,0.0676716917922948
06013351200,"Census Tract 3512, Contra Costa County, California",2009,6275,5169,71,0,418,0,0,214,403,0.8237450199203187,0.011314741035856574,0.06661354581673307,0.06422310756972112,0.17625498007968132,141429,1000001,2078,1967,111,0.9465832531280077,0.0534167468719923
06013352101,"Census Tract 3521.01, Contra Costa County, California",2009,3923,2658,136,0,417,20,0,154,538,0.6775426969156257,0.034667346418557225,0.1062962018863115,0.13713994392046902,0.32245730308437426,152813,1000001,778,724,54,0.9305912596401028,0.06940874035989718
06013352102,"Census Tract 3521.02, Contra Costa County, California",2009,5392,4140,46,0,827,0,0,111,268,0.7678041543026706,0.008531157270029673,0.1533753709198813,0.04970326409495549,0.23219584569732943,147422,1000001,1831,1684,147,0.9197160021845986,0.08028399781540142
06013352201,"Census Tract 3522.01, Contra Costa County, California",2009,5536,4130,11,0,841,0,32,203,319,0.7460260115606936,0.001986994219653179,0.15191473988439305,0.057622832369942194,0.2539739884393064,90536,900600,2242,1714,528,0.7644959857270295,0.23550401427297057
06013352202,"Census Tract 3522.02, Contra Costa County, California",2009,2248,1827,0,0,372,0,0,0,49,0.8127224199288257,0,0.16548042704626334,0.02179715302491103,0.18727758007117434,111875,783600,941,794,147,0.8437832093517534,0.15621679064824653
06013353001,"Census Tract 3530.01, Contra Costa County, California",2009,3883,3106,52,0,481,13,5,79,147,0.7998969868658254,0.013391707442698944,0.12387329384496523,0.03785732680916817,0.20010301313417456,159722,1000001,1372,1222,150,0.89067055393586,0.10932944606413994
06013353002,"Census Tract 3530.02, Contra Costa County, California",2009,4153,3351,26,0,430,14,66,199,67,0.8068865880086684,0.0062605345533349385,0.10353960992053937,0.01613291596436311,0.19311341199133158,154811,1000001,1451,1351,100,0.9310820124052378,0.06891798759476224
06013354001,"Census Tract 3540.01, Contra Costa County, California",2009,1793,1633,0,0,124,0,0,36,0,0.9107640825432236,0,0.06915783602900168,0,0.08923591745677639,158913,961800,638,608,30,0.9529780564263323,0.047021943573667714
06013354002,"Census Tract 3540.02, Contra Costa County, California",2009,6692,5813,27,0,333,0,51,227,241,0.8686491332934848,0.004034668260609683,0.049760908547519425,0.036013150029886434,0.1313508667065152,183519,1000001,2558,2345,213,0.9167318217357311,0.08326817826426897
06013355101,"Census Tract 3551.01, Contra Costa County, California",2009,16640,7008,3499,10,1813,296,93,194,3727,0.42115384615384616,0.2102764423076923,0.10895432692307692,0.22397836538461538,0.5788461538461538,88427,533700,5108,4404,704,0.8621769772905247,0.13782302270947533
06013355104,"Census Tract 3551.04, Contra Costa County, California",2009,27951,14271,766,27,9265,212,46,1095,2269,0.5105720725555436,0.027405101785267075,0.3314729347787199,0.08117777539265142,0.4894279274444564,153430,1000001,8875,7670,1205,0.864225352112676,0.13577464788732393
06013355106,"Census Tract 3551.06, Contra Costa County, California",2009,16657,5866,3849,216,2785,177,12,674,3078,0.35216425526805545,0.23107402293330132,0.16719697424506214,0.1847871765624062,0.6478357447319445,101717,568200,4872,4128,744,0.8472906403940886,0.15270935960591134
06013355200,"Census Tract 3552, Contra Costa County, California",2009,5716,1639,534,5,2369,0,20,259,890,0.2867389783065081,0.0934219734079776,0.4144506648005598,0.155703289013296,0.7132610216934919,74771,546600,1753,1093,660,0.623502567027952,0.3764974329720479
06013355301,"Census Tract 3553.01, Contra Costa County, California",2009,8057,5073,106,0,1306,0,0,192,1380,0.6296388233833933,0.013156261635844607,0.16209507260767034,0.1712796326175996,0.3703611766166067,118831,665900,2784,2401,383,0.8624281609195402,0.13757183908045978
06013355302,"Census Tract 3553.02, Contra Costa County, California",2009,3636,2555,75,48,714,0,12,118,114,0.7026952695269527,0.020627062706270627,0.19636963696369636,0.03135313531353135,0.2973047304730473,151193,962700,1225,1191,34,0.9722448979591837,0.027755102040816326
06013355303,"Census Tract 3553.03, Contra Costa County, California",2009,1060,892,0,0,33,0,0,45,90,0.8415094339622642,0,0.031132075471698113,0.08490566037735849,0.15849056603773581,117647,830700,452,354,98,0.7831858407079646,0.2168141592920354
06013355304,"Census Tract 3553.04, Contra Costa County, California",2009,7850,5932,66,22,909,0,13,227,681,0.7556687898089172,0.008407643312101911,0.11579617834394905,0.0867515923566879,0.24433121019108284,123527,672600,2845,2434,411,0.8555360281195079,0.1444639718804921
06013355305,"Census Tract 3553.05, Contra Costa County, California",2009,3979,3533,10,0,115,0,17,109,195,0.8879115355616989,0.0025131942699170647,0.028901734104046242,0.049007288263382756,0.11208846443830112,111023,691200,1407,1327,80,0.9431414356787491,0.05685856432125089
06013356001,"Census Tract 3560.01, Contra Costa County, California",2009,4440,1372,540,23,1236,0,0,299,970,0.309009009009009,0.12162162162162163,0.27837837837837837,0.21846846846846846,0.690990990990991,66701,546100,1317,1070,247,0.812452543659833,0.18754745634016703
06013356002,"Census Tract 3560.02, Contra Costa County, California",2009,6519,3125,314,0,1982,122,0,104,872,0.4793680012271821,0.04816689676330726,0.304034361098328,0.13376284706243288,0.52063199877281785,100595,688700,2432,2225,207,0.9148848684210527,0.08511513157894737
06013357000,"Census Tract 3570, Contra Costa County, California",2009,3493,2748,13,19,212,0,0,106,395,0.7867162897223018,0.0037217291726309764,0.06069281419982823,0.11308330947609505,0.2132837102776982,80306,484800,1633,1108,525,0.6785058175137784,0.3214941824862217
06013358000,"Census Tract 3580, Contra Costa County, California",2009,5778,2512,957,46,662,0,8,223,1370,0.4347525095188647,0.1656282450674974,0.11457251644167532,0.23710626514364833,0.5652474904811353,47435,476900,2124,1225,899,0.5767419962335216,0.4232580037664783
06013359101,"Census Tract 3591.01, Contra Costa County, California",2009,14554,3983,2483,0,5634,121,295,704,1334,0.2736704685996977,0.17060601896385874,0.38711007283221105,0.0916586505428061,0.7263295314003023,82054,535000,5291,4019,1272,0.7595917595917596,0.2404082404082404
06013359102,"Census Tract 3591.02, Contra Costa County, California",2009,4798,1605,694,0,1151,0,0,179,1169,0.33451438099208003,0.14464360150062527,0.23989162150896207,0.24364318466027512,0.6654856190079199,67500,466900,1686,1200,486,0.7117437722419929,0.28825622775800713
